watch_event_id,threshold_abs_z,watch_time,watch_date,watch_trading_date,watch_z,watch_abs_z,watch_side_if_entered,entered,skip_reason,entry_time,entry_z,entry_abs_z,entry_delay_bars,extreme_time_before_entry,extreme_z_before_entry,extreme_abs_z_before_entry,scan_end_time,reversal_confirm_bars_required,reversal_delta_z_required,enable_entry_time_filter,entry_start_time,last_entry_time
313,3.0,2023-07-14 15:09:00,2023-07-14,2023-07-14,3.260387753781349,3.260387753781349,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_SETTLED_BEFORE_REVERSAL,,,,,2023-07-14 15:09:00,3.260387753781349,3.260387753781349,2023-07-14 15:10:00,2,0.25,True,09:30,15:15
314,3.0,2023-07-14 15:14:00,2023-07-14,2023-07-14,4.780707435520545,4.780707435520545,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-07-14 15:14:00,4.780707435520545,4.780707435520545,2023-07-14 15:22:00,2,0.25,True,09:30,15:15
315,3.0,2023-07-14 15:23:00,2023-07-14,2023-07-14,4.414860140202147,4.414860140202147,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-07-14 15:23:00,4.414860140202147,4.414860140202147,2023-07-14 15:25:00,2,0.25,True,09:30,15:15
316,3.0,2023-07-14 15:29:00,2023-07-14,2023-07-14,3.1965208274880874,3.1965208274880874,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_SETTLED_BEFORE_REVERSAL,,,,,2023-07-14 15:29:00,3.1965208274880874,3.1965208274880874,2023-07-17 09:16:00,2,0.25,True,09:30,15:15
317,3.0,2023-07-17 10:12:00,2023-07-17,2023-07-17,3.0351141689659165,3.0351141689659165,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2023-07-17 10:14:00,2.017306927270248,2.017306927270248,2.0,2023-07-17 10:12:00,3.0351141689659165,3.0351141689659165,2023-07-17 10:14:00,2,0.25,True,09:30,15:15
318,3.0,2023-07-19 09:16:00,2023-07-19,2023-07-19,3.2931986230272945,3.2931986230272945,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-07-19 09:16:00,3.2931986230272945,3.2931986230272945,2023-07-19 09:18:00,2,0.25,True,09:30,15:15
319,3.0,2023-07-19 09:29:00,2023-07-19,2023-07-19,3.0285012097716604,3.0285012097716604,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2023-07-19 09:34:00,2.6422802602338304,2.6422802602338304,5.0,2023-07-19 09:32:00,3.1905087840511173,3.1905087840511173,2023-07-19 09:34:00,2,0.25,True,09:30,15:15
320,3.0,2023-07-19 15:14:00,2023-07-19,2023-07-19,3.00215505391547,3.00215505391547,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-07-19 15:14:00,3.00215505391547,3.00215505391547,2023-07-19 15:16:00,2,0.25,True,09:30,15:15
321,3.0,2023-07-19 15:20:00,2023-07-19,2023-07-19,3.1081144186890883,3.1081144186890883,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-07-19 15:20:00,3.1081144186890883,3.1081144186890883,2023-07-19 15:28:00,2,0.25,True,09:30,15:15
322,3.0,2023-07-20 14:30:00,2023-07-20,2023-07-20,3.000297223694952,3.000297223694952,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2023-07-20 14:32:00,2.177408470644865,2.177408470644865,2.0,2023-07-20 14:30:00,3.000297223694952,3.000297223694952,2023-07-20 14:32:00,2,0.25,True,09:30,15:15
323,3.0,2023-07-24 09:18:00,2023-07-24,2023-07-24,-3.2114528943009972,3.2114528943009972,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-07-24 09:18:00,-3.2114528943009972,3.2114528943009972,2023-07-24 09:20:00,2,0.25,True,09:30,15:15
324,3.0,2023-07-25 09:18:00,2023-07-25,2023-07-25,-3.2419721945054474,3.2419721945054474,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-07-25 09:18:00,-3.2419721945054474,3.2419721945054474,2023-07-25 09:22:00,2,0.25,True,09:30,15:15
325,3.0,2023-07-25 15:22:00,2023-07-25,2023-07-25,-3.3242054058229873,3.3242054058229873,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-07-25 15:22:00,-3.3242054058229873,3.3242054058229873,2023-07-25 15:26:00,2,0.25,True,09:30,15:15
326,3.0,2023-07-26 09:38:00,2023-07-26,2023-07-26,3.1839040892296837,3.1839040892296837,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2023-07-26 09:40:00,2.156108752582754,2.156108752582754,2.0,2023-07-26 09:38:00,3.1839040892296837,3.1839040892296837,2023-07-26 09:40:00,2,0.25,True,09:30,15:15
327,3.0,2023-07-27 09:17:00,2023-07-27,2023-07-27,-3.575409804899067,3.575409804899067,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-07-27 09:17:00,-3.575409804899067,3.575409804899067,2023-07-27 09:19:00,2,0.25,True,09:30,15:15
328,3.0,2023-07-27 09:24:00,2023-07-27,2023-07-27,-3.051904704618338,3.051904704618338,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2023-07-27 09:37:00,-1.5968623282757,1.5968623282757,13.0,2023-07-27 09:33:00,-3.7296346645532017,3.7296346645532017,2023-07-27 09:37:00,2,0.25,True,09:30,15:15
329,3.0,2023-07-28 09:26:00,2023-07-28,2023-07-28,-3.0145178913286905,3.0145178913286905,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-07-28 09:26:00,-3.0145178913286905,3.0145178913286905,2023-07-28 09:28:00,2,0.25,True,09:30,15:15
330,3.0,2023-08-01 09:20:00,2023-08-01,2023-08-01,3.0576961901103656,3.0576961901103656,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-08-01 09:20:00,3.0576961901103656,3.0576961901103656,2023-08-01 09:22:00,2,0.25,True,09:30,15:15
331,3.0,2023-08-01 14:54:00,2023-08-01,2023-08-01,-3.0707957693258363,3.0707957693258363,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_SETTLED_BEFORE_REVERSAL,,,,,2023-08-01 14:54:00,-3.0707957693258363,3.0707957693258363,2023-08-01 15:17:00,2,0.25,True,09:30,15:15
332,3.0,2023-08-02 09:15:00,2023-08-02,2023-08-02,-4.392977433459238,4.392977433459238,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-08-02 09:15:00,-4.392977433459238,4.392977433459238,2023-08-02 09:27:00,2,0.25,True,09:30,15:15
333,3.0,2023-08-02 09:30:00,2023-08-02,2023-08-02,-3.065208711775365,3.065208711775365,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2023-08-02 09:39:00,-2.5657386758110166,2.5657386758110166,9.0,2023-08-02 09:37:00,-3.3284373220586403,3.3284373220586403,2023-08-02 09:39:00,2,0.25,True,09:30,15:15
334,3.0,2023-08-03 12:31:00,2023-08-03,2023-08-03,-3.1318603059576664,3.1318603059576664,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2023-08-03 12:33:00,-2.412142818750513,2.412142818750513,2.0,2023-08-03 12:31:00,-3.1318603059576664,3.1318603059576664,2023-08-03 12:33:00,2,0.25,True,09:30,15:15
335,3.0,2023-08-07 14:53:00,2023-08-07,2023-08-07,-3.003667047629431,3.003667047629431,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2023-08-07 15:04:00,-1.4770545322819835,1.4770545322819835,11.0,2023-08-07 14:53:00,-3.003667047629431,3.003667047629431,2023-08-07 15:04:00,2,0.25,True,09:30,15:15
336,3.0,2023-08-08 09:15:00,2023-08-08,2023-08-08,-3.2395876165122965,3.2395876165122965,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-08-08 09:16:00,-4.1958834478014495,4.1958834478014495,2023-08-08 09:18:00,2,0.25,True,09:30,15:15
337,3.0,2023-08-08 09:19:00,2023-08-08,2023-08-08,-3.2930528788891777,3.2930528788891777,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-08-08 09:21:00,-4.461519057219533,4.461519057219533,2023-08-08 09:23:00,2,0.25,True,09:30,15:15
338,3.0,2023-08-08 09:26:00,2023-08-08,2023-08-08,-3.6106926702500552,3.6106926702500552,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2023-08-08 09:30:00,-1.6899806108107174,1.6899806108107174,4.0,2023-08-08 09:26:00,-3.6106926702500552,3.6106926702500552,2023-08-08 09:30:00,2,0.25,True,09:30,15:15
339,3.0,2023-08-09 09:15:00,2023-08-09,2023-08-09,-6.1654351970987955,6.1654351970987955,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-08-09 09:15:00,-6.1654351970987955,6.1654351970987955,2023-08-09 09:17:00,2,0.25,True,09:30,15:15
340,3.0,2023-08-09 09:57:00,2023-08-09,2023-08-09,-3.0638403501980354,3.0638403501980354,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2023-08-09 09:59:00,-2.7087243220646453,2.7087243220646453,2.0,2023-08-09 09:57:00,-3.0638403501980354,3.0638403501980354,2023-08-09 09:59:00,2,0.25,True,09:30,15:15
341,3.0,2023-08-09 15:16:00,2023-08-09,2023-08-09,3.1120796776713875,3.1120796776713875,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-08-09 15:25:00,3.6842146323262437,3.6842146323262437,2023-08-09 15:29:00,2,0.25,True,09:30,15:15
342,3.0,2023-08-14 09:46:00,2023-08-14,2023-08-14,3.355620077383706,3.355620077383706,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2023-08-14 09:53:00,2.8247837914588625,2.8247837914588625,7.0,2023-08-14 09:46:00,3.355620077383706,3.355620077383706,2023-08-14 09:53:00,2,0.25,True,09:30,15:15
343,3.0,2023-08-14 14:18:00,2023-08-14,2023-08-14,3.1179235756592054,3.1179235756592054,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2023-08-14 14:20:00,2.308029843189373,2.308029843189373,2.0,2023-08-14 14:18:00,3.1179235756592054,3.1179235756592054,2023-08-14 14:20:00,2,0.25,True,09:30,15:15
344,3.0,2023-08-17 12:17:00,2023-08-17,2023-08-17,-3.3984002567690323,3.3984002567690323,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2023-08-17 12:27:00,-2.0520529889429295,2.0520529889429295,10.0,2023-08-17 12:17:00,-3.3984002567690323,3.3984002567690323,2023-08-17 12:27:00,2,0.25,True,09:30,15:15
345,3.0,2023-08-22 09:17:00,2023-08-22,2023-08-22,-3.2830257856030065,3.2830257856030065,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-08-22 09:20:00,-4.878455872600018,4.878455872600018,2023-08-22 09:22:00,2,0.25,True,09:30,15:15
346,3.0,2023-08-22 09:25:00,2023-08-22,2023-08-22,-3.2332128960576685,3.2332128960576685,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2023-08-22 09:30:00,-2.6871918699607034,2.6871918699607034,5.0,2023-08-22 09:28:00,-3.247787475980223,3.247787475980223,2023-08-22 09:30:00,2,0.25,True,09:30,15:15
347,3.0,2023-08-23 09:16:00,2023-08-23,2023-08-23,-5.0379909023550224,5.0379909023550224,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-08-23 09:16:00,-5.0379909023550224,5.0379909023550224,2023-08-23 09:22:00,2,0.25,True,09:30,15:15
348,3.0,2023-08-23 12:40:00,2023-08-23,2023-08-23,3.169628963243832,3.169628963243832,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2023-08-23 12:42:00,2.358991992218097,2.358991992218097,2.0,2023-08-23 12:40:00,3.169628963243832,3.169628963243832,2023-08-23 12:42:00,2,0.25,True,09:30,15:15
349,3.0,2023-08-25 09:15:00,2023-08-25,2023-08-25,-6.11466491997451,6.11466491997451,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-08-25 09:15:00,-6.11466491997451,6.11466491997451,2023-08-25 09:19:00,2,0.25,True,09:30,15:15
350,3.0,2023-08-25 09:22:00,2023-08-25,2023-08-25,-4.776077997177133,4.776077997177133,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-08-25 09:22:00,-4.776077997177133,4.776077997177133,2023-08-25 09:24:00,2,0.25,True,09:30,15:15
351,3.0,2023-08-25 09:26:00,2023-08-25,2023-08-25,-3.959106136092731,3.959106136092731,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2023-08-25 09:36:00,-2.0603950954085515,2.0603950954085515,10.0,2023-08-25 09:34:00,-4.411433715152883,4.411433715152883,2023-08-25 09:36:00,2,0.25,True,09:30,15:15
352,3.0,2023-08-25 09:48:00,2023-08-25,2023-08-25,-3.207895534123367,3.207895534123367,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2023-08-25 09:50:00,-0.8169383669078664,0.8169383669078664,2.0,2023-08-25 09:48:00,-3.207895534123367,3.207895534123367,2023-08-25 09:50:00,2,0.25,True,09:30,15:15
353,3.0,2023-08-25 10:36:00,2023-08-25,2023-08-25,-3.627070197583596,3.627070197583596,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2023-08-25 10:41:00,-2.1034548389597503,2.1034548389597503,5.0,2023-08-25 10:36:00,-3.627070197583596,3.627070197583596,2023-08-25 10:41:00,2,0.25,True,09:30,15:15
354,3.0,2023-08-29 10:21:00,2023-08-29,2023-08-29,-3.056625809333213,3.056625809333213,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2023-08-29 10:24:00,-2.2376727666441076,2.2376727666441076,3.0,2023-08-29 10:22:00,-3.15679258293382,3.15679258293382,2023-08-29 10:24:00,2,0.25,True,09:30,15:15
355,3.0,2023-08-30 09:17:00,2023-08-30,2023-08-30,3.0149584015143063,3.0149584015143063,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-08-30 09:17:00,3.0149584015143063,3.0149584015143063,2023-08-30 09:21:00,2,0.25,True,09:30,15:15
356,3.0,2023-08-30 09:31:00,2023-08-30,2023-08-30,3.3704776237683984,3.3704776237683984,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2023-08-30 09:33:00,2.359049979946304,2.359049979946304,2.0,2023-08-30 09:31:00,3.3704776237683984,3.3704776237683984,2023-08-30 09:33:00,2,0.25,True,09:30,15:15
357,3.0,2023-09-01 09:15:00,2023-09-01,2023-09-01,-4.340014167311947,4.340014167311947,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-09-01 09:15:00,-4.340014167311947,4.340014167311947,2023-09-01 09:17:00,2,0.25,True,09:30,15:15
358,3.0,2023-09-01 09:18:00,2023-09-01,2023-09-01,-4.249431371164689,4.249431371164689,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2023-09-01 09:39:00,-3.019235844859465,3.019235844859465,21.0,2023-09-01 09:25:00,-4.7662951912076625,4.7662951912076625,2023-09-01 09:39:00,2,0.25,True,09:30,15:15
359,3.0,2023-09-04 10:48:00,2023-09-04,2023-09-04,-3.173643663527122,3.173643663527122,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2023-09-04 10:52:00,-2.692725967685272,2.692725967685272,4.0,2023-09-04 10:50:00,-3.376494301300925,3.376494301300925,2023-09-04 10:52:00,2,0.25,True,09:30,15:15
360,3.0,2023-09-05 15:18:00,2023-09-05,2023-09-05,3.0563092287872697,3.0563092287872697,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-09-05 15:18:00,3.0563092287872697,3.0563092287872697,2023-09-05 15:22:00,2,0.25,True,09:30,15:15
361,3.0,2023-09-05 15:24:00,2023-09-05,2023-09-05,3.8965082237076634,3.8965082237076634,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-09-05 15:24:00,3.8965082237076634,3.8965082237076634,2023-09-05 15:26:00,2,0.25,True,09:30,15:15
362,3.0,2023-09-07 11:10:00,2023-09-07,2023-09-07,3.2075855458981866,3.2075855458981866,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2023-09-07 11:14:00,2.550698928260211,2.550698928260211,4.0,2023-09-07 11:10:00,3.2075855458981866,3.2075855458981866,2023-09-07 11:14:00,2,0.25,True,09:30,15:15
363,3.0,2023-09-07 14:40:00,2023-09-07,2023-09-07,3.1286401924805034,3.1286401924805034,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2023-09-07 14:47:00,2.2515046110745187,2.2515046110745187,7.0,2023-09-07 14:40:00,3.1286401924805034,3.1286401924805034,2023-09-07 14:47:00,2,0.25,True,09:30,15:15
364,3.0,2023-09-11 13:40:00,2023-09-11,2023-09-11,-3.000913887725643,3.000913887725643,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2023-09-11 13:42:00,-1.5788938696895658,1.5788938696895658,2.0,2023-09-11 13:40:00,-3.000913887725643,3.000913887725643,2023-09-11 13:42:00,2,0.25,True,09:30,15:15
365,3.0,2023-09-12 09:15:00,2023-09-12,2023-09-12,5.311789971347128,5.311789971347128,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-09-12 09:16:00,5.722821631947411,5.722821631947411,2023-09-12 09:18:00,2,0.25,True,09:30,15:15
366,3.0,2023-09-12 09:52:00,2023-09-12,2023-09-12,3.389103355539916,3.389103355539916,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2023-09-12 09:56:00,2.111040039323106,2.111040039323106,4.0,2023-09-12 09:52:00,3.389103355539916,3.389103355539916,2023-09-12 09:56:00,2,0.25,True,09:30,15:15
367,3.0,2023-09-14 10:04:00,2023-09-14,2023-09-14,-3.024876823863779,3.024876823863779,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2023-09-14 10:10:00,-1.7172286744175564,1.7172286744175564,6.0,2023-09-14 10:06:00,-3.045532887618203,3.045532887618203,2023-09-14 10:10:00,2,0.25,True,09:30,15:15
368,3.0,2023-09-18 09:16:00,2023-09-18,2023-09-18,-4.593656774477654,4.593656774477654,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-09-18 09:16:00,-4.593656774477654,4.593656774477654,2023-09-18 09:21:00,2,0.25,True,09:30,15:15
369,3.0,2023-09-20 09:15:00,2023-09-20,2023-09-20,-9.575445789289683,9.575445789289683,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-09-20 09:15:00,-9.575445789289683,9.575445789289683,2023-09-20 09:17:00,2,0.25,True,09:30,15:15
370,3.0,2023-09-20 09:45:00,2023-09-20,2023-09-20,-3.0568666410483925,3.0568666410483925,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2023-09-20 09:49:00,-2.7387137256206278,2.7387137256206278,4.0,2023-09-20 09:45:00,-3.0568666410483925,3.0568666410483925,2023-09-20 09:49:00,2,0.25,True,09:30,15:15
371,3.0,2023-09-21 09:15:00,2023-09-21,2023-09-21,-5.899437965927625,5.899437965927625,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-09-21 09:15:00,-5.899437965927625,5.899437965927625,2023-09-21 09:19:00,2,0.25,True,09:30,15:15
372,3.0,2023-09-21 09:42:00,2023-09-21,2023-09-21,-3.147724246803808,3.147724246803808,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2023-09-21 09:45:00,-3.2470279839700127,3.2470279839700127,3.0,2023-09-21 09:43:00,-3.7117190170766174,3.7117190170766174,2023-09-21 09:45:00,2,0.25,True,09:30,15:15
373,3.0,2023-09-22 09:23:00,2023-09-22,2023-09-22,3.317351609945568,3.317351609945568,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-09-22 09:23:00,3.317351609945568,3.317351609945568,2023-09-22 09:29:00,2,0.25,True,09:30,15:15
374,3.0,2023-09-22 09:40:00,2023-09-22,2023-09-22,3.13143373314385,3.13143373314385,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2023-09-22 09:44:00,2.0430516339379174,2.0430516339379174,4.0,2023-09-22 09:42:00,3.2083066353723138,3.2083066353723138,2023-09-22 09:44:00,2,0.25,True,09:30,15:15
375,3.0,2023-09-25 09:18:00,2023-09-25,2023-09-25,-3.0633743381821708,3.0633743381821708,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2023-09-25 09:33:00,-1.0862151470250125,1.0862151470250125,15.0,2023-09-25 09:18:00,-3.0633743381821708,3.0633743381821708,2023-09-25 09:33:00,2,0.25,True,09:30,15:15
376,3.0,2023-09-27 09:15:00,2023-09-27,2023-09-27,-6.12842610163315,6.12842610163315,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-09-27 09:16:00,-6.262145589803491,6.262145589803491,2023-09-27 09:27:00,2,0.25,True,09:30,15:15
377,3.0,2023-09-27 09:58:00,2023-09-27,2023-09-27,-3.1631079052613207,3.1631079052613207,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2023-09-27 10:21:00,-2.1085203124304583,2.1085203124304583,23.0,2023-09-27 10:02:00,-3.719249474168102,3.719249474168102,2023-09-27 10:21:00,2,0.25,True,09:30,15:15
378,3.0,2023-10-04 09:15:00,2023-10-04,2023-10-04,-3.5700368432039933,3.5700368432039933,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-10-04 09:21:00,-4.733667247889163,4.733667247889163,2023-10-04 09:25:00,2,0.25,True,09:30,15:15
379,3.0,2023-10-04 09:29:00,2023-10-04,2023-10-04,-3.2140675304011146,3.2140675304011146,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2023-10-04 09:31:00,-2.76880183215615,2.76880183215615,2.0,2023-10-04 09:29:00,-3.2140675304011146,3.2140675304011146,2023-10-04 09:31:00,2,0.25,True,09:30,15:15
380,3.0,2023-10-04 15:26:00,2023-10-04,2023-10-04,3.389961589643499,3.389961589643499,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-10-04 15:26:00,3.389961589643499,3.389961589643499,2023-10-04 15:28:00,2,0.25,True,09:30,15:15
381,3.0,2023-10-05 09:15:00,2023-10-05,2023-10-05,5.201890669225653,5.201890669225653,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-10-05 09:15:00,5.201890669225653,5.201890669225653,2023-10-05 09:22:00,2,0.25,True,09:30,15:15
382,3.0,2023-10-05 09:35:00,2023-10-05,2023-10-05,3.385642864431732,3.385642864431732,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2023-10-05 09:37:00,2.949710897310059,2.949710897310059,2.0,2023-10-05 09:35:00,3.385642864431732,3.385642864431732,2023-10-05 09:37:00,2,0.25,True,09:30,15:15
383,3.0,2023-10-06 14:37:00,2023-10-06,2023-10-06,4.0869723941781695,4.0869723941781695,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_SIGN_FLIP_BEFORE_REVERSAL,,,,,2023-10-06 14:37:00,4.0869723941781695,4.0869723941781695,2023-10-06 14:48:00,2,0.25,True,09:30,15:15
384,3.0,2023-10-06 14:49:00,2023-10-06,2023-10-06,3.50001352625766,3.50001352625766,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2023-10-06 14:51:00,2.1713009571055903,2.1713009571055903,2.0,2023-10-06 14:49:00,3.50001352625766,3.50001352625766,2023-10-06 14:51:00,2,0.25,True,09:30,15:15
385,3.0,2023-10-06 14:56:00,2023-10-06,2023-10-06,3.98028250506196,3.98028250506196,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2023-10-06 14:58:00,1.2913903601168892,1.2913903601168892,2.0,2023-10-06 14:56:00,3.98028250506196,3.98028250506196,2023-10-06 14:58:00,2,0.25,True,09:30,15:15
386,3.0,2023-10-06 15:17:00,2023-10-06,2023-10-06,3.121764139078095,3.121764139078095,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-10-06 15:17:00,3.121764139078095,3.121764139078095,2023-10-06 15:19:00,2,0.25,True,09:30,15:15
387,3.0,2023-10-10 09:15:00,2023-10-10,2023-10-10,3.6963735905763855,3.6963735905763855,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-10-10 09:15:00,3.6963735905763855,3.6963735905763855,2023-10-10 09:17:00,2,0.25,True,09:30,15:15
388,3.0,2023-10-10 12:41:00,2023-10-10,2023-10-10,3.1775376068748185,3.1775376068748185,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2023-10-10 12:47:00,1.728042099245947,1.728042099245947,6.0,2023-10-10 12:45:00,3.212387734861079,3.212387734861079,2023-10-10 12:47:00,2,0.25,True,09:30,15:15
389,3.0,2023-10-11 09:19:00,2023-10-11,2023-10-11,3.0172647296015396,3.0172647296015396,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-10-11 09:19:00,3.0172647296015396,3.0172647296015396,2023-10-11 09:21:00,2,0.25,True,09:30,15:15
390,3.0,2023-10-11 09:24:00,2023-10-11,2023-10-11,3.362953857818926,3.362953857818926,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2023-10-11 09:24:00,3.362953857818926,3.362953857818926,2023-10-11 09:26:00,2,0.25,True,09:30,15:15
391,3.0,2023-10-11 09:33:00,2023-10-11,2023-10-11,3.3720625470186434,3.3720625470186434,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2023-10-11 09:36:00,1.735523748991476,1.735523748991476,3.0,2023-10-11 09:34:00,3.3970766087906643,3.3970766087906643,2023-10-11 09:36:00,2,0.25,True,09:30,15:15
